aid,candid,corrected,dec,dubious,e_dec,e_mag,e_mag_corr,e_mag_corr_ext,e_ra,fid,has_stamp,isdiffpos,mag,mag_corr,mjd,oid,parent_candid,pid,ra,sid,tid,adpctdif1,adpctdif2,chinr,clrcoeff,clrcounc,decnr,diffmaglim,distnr,exptime,field,magnr,magzpsci,magzpscirms,magzpsciunc,procstatus,programid,ranr,rcid,rfid,scibckgnd,sciinpseeing,scisigpix,sharpnr,sigmagnr
"","ZTF18absrlhv3004444586215",true,64.5418382,false,"",0.05718013271689415,100,0.01784159453714856,"",1,false,1,19.2674617767334,18.00293304288833,60758.444583300035,"ZTF18absrlhv",3034382526215015000,3004444586215,252.4097394,"","ztf",0.07619400322437286,0.11006700247526169,4.1579999923706055,-0.04834980145096779,0.000015583300410071388,64.54180908203125,20.405099868774414,0.18820083141326904,30,825,18.409000396728516,26.20840072631836,0.031249400228261948,0.000009544600288791116,"0",1,252.40963745117188,62,825120162,94.01629638671875,2.2922000885009766,5.653940200805664,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv3001421756215",true,64.5417627,false,"",0.07029322534799576,100,0.02068084894510059,"",1,false,1,19.359054565429688,18.030691794108368,60755.421759299934,"ZTF18absrlhv",3021429136215015000,3001421756215,252.4097448,"","ztf",0.07382100075483322,0.10184100270271301,4.1579999923706055,-0.05226900056004524,0.000016685900845914148,64.54180908203125,20.13279914855957,0.22678576409816742,30,825,18.409000396728516,26.1117000579834,0.031398601830005646,0.000009833799595071469,"0",1,252.40963745117188,62,825120162,84.87629699707031,2.0517001152038574,7.353489875793457,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv3006423256215",true,64.541849,false,"",0.047712355852127075,100,0.013642742671351321,"",1,false,1,19.402664184570312,18.043341251310146,60760.423252299894,"ZTF18absrlhv",3036384966215015000,3006423256215,252.4096849,"","ztf",0.07592800259590149,0.09989000111818314,4.1579999923706055,-0.057115498930215836,0.000011140299648104701,64.54180908203125,20.66360092163086,0.16458478569984436,30,825,18.409000396728516,26.08609962463379,0.026646599173545837,0.000006886799837957369,"0",1,252.40963745117188,62,825120162,82.47119903564453,1.8977999687194824,4.4812798500061035,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv3017328115015",true,64.54182,false,"",0.09979251027107239,0.0071191469024389515,0.02967469664869665,"",1,false,1,19.377605438232422,18.060826289855704,60771.32811339991,"ZTF18absrlhv",3042420065015015000,3017328115015,252.4098944,"","ztf",0.08501800149679184,0.11535999923944473,3.934999942779541,-0.02753639966249466,0.000027149699235451408,64.54180145263672,19.814300537109375,0.3861258029937744,30,824,18.444000244140625,26.284799575805664,0.036430101841688156,0.000014376700164575595,"0",1,252.40965270996094,50,824120150,194.51600646972656,2.87280011177063,9.734589576721191,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv3019403476215",true,64.5418353,false,"",0.09653602540493011,100,0.017462314056123064,"",2,false,1,19.298826217651367,17.442357169238466,60773.403472200036,"ZTF18absrlhv",3042467666215015000,3019403476215,252.4097017,"","ztf",0.07462099939584732,0.10808999836444855,3.872999906539917,0.10191900283098221,0.000009822830179473385,64.54183197021484,19.822399139404297,0.15544740855693817,30,825,17.659000396728516,26.038700103759766,0.025319300591945648,0.0000061495998124883045,"0",1,252.40960693359375,62,825120262,167.68800354003906,1.9266999959945679,9.508620262145996,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2971498395015",true,64.5418362,false,"",0.060692932456731796,100,0.010686901207551938,"",2,false,1,19.3624267578125,17.47671094078361,60725.49839119986,"ZTF18absrlhv",3001492125015015000,2971498395015,252.4096539,"","ztf",0.08147899806499481,0.10371000319719315,4.257999897003174,0.09768500179052353,0.0000075506800385483075,64.54180145263672,20.31920051574707,0.15668579936027527,30,824,17.687000274658203,26.26140022277832,0.022523699328303337,0.000004796000212081708,"0",1,252.4095916748047,50,824120250,202.81199645996094,1.5925999879837036,8.377860069274902,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv2971497436215",true,64.5418458,false,"",0.06241937726736069,100,0.010786775931575242,"",2,false,1,19.359081268310547,17.453011832978376,60725.497430600226,"ZTF18absrlhv",2971498395015015000,2971497436215,252.4097407,"","ztf",0.07263699918985367,0.10170499980449677,3.872999906539917,0.09491399675607681,0.000006847119948361069,64.54183197021484,20.346599578857422,0.2199295610189438,30,825,17.659000396728516,26.13610076904297,0.021151099354028702,0.000004285499926481862,"0",1,252.40960693359375,62,825120262,182.5469970703125,1.504699945449829,7.304289817810059,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2952445845015",true,64.5418378,false,"",0.10172057151794434,100,0.028246282085066285,"",1,false,1,19.481935501098633,18.090816751943617,60706.44584489986,"ZTF18absrlhv",2977508935015015000,2952445845015,252.4097661,"","ztf",0.10554999858140945,0.1114640012383461,3.934999942779541,-0.023786699399352074,0.0000365941014024429,64.54180145263672,20.001300811767578,0.2226276397705078,30,824,18.444000244140625,26.243900299072266,0.04368609935045242,0.00002003599911404308,"0",1,252.40965270996094,50,824120150,190.24400329589844,3.155900001525879,7.356840133666992,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2933514866215",true,64.5418612,false,"",0.19898530840873718,100,0.032397622124135,"",2,false,1,19.436824798583984,17.466055106341557,60687.51486109989,"ZTF18absrlhv",2952507336215015000,2933514866215,252.4097362,"","ztf",0.1126910001039505,0.135343998670578,3.872999906539917,0.11897200345993042,0.000037238398363115266,64.54183197021484,19.010499954223633,0.2307310402393341,30,825,17.659000396728516,26.098899841308594,0.043534498661756516,0.00002260089968331158,"0",1,252.40960693359375,62,825120262,177.4429931640625,4.1072998046875,11.877300262451172,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2939549246215",true,64.5416961,false,"",0.0971069261431694,100,0.027499905746991356,"",1,false,1,19.41730499267578,18.047507488438765,60693.54924769979,"ZTF18absrlhv",2969402415015015000,2939549246215,252.4097281,"","ztf",0.07576700299978256,0.1081639975309372,4.1579999923706055,-0.036653801798820496,0.00002490820043021813,64.54180908203125,19.945899963378906,0.42225369811058044,30,825,18.409000396728516,26.196500778198242,0.03627470135688782,0.000013904000297770835,"0",1,252.40963745117188,62,825120162,91.71089935302734,2.3661999702453613,9.068559646606445,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2926556685015",true,64.5418668,false,"",0.09629356116056442,0.010703169928558975,0.03013424898412581,"",1,false,1,19.297826766967773,18.036484577167357,60680.55668980023,"ZTF18absrlhv",2939489065015015000,2926556685015,252.4097312,"","ztf",0.1111299991607666,0.12770800292491913,3.934999942779541,-0.037590399384498596,0.000046819201088510454,64.54180145263672,19.685800552368164,0.26528069376945496,30,824,18.444000244140625,26.244300842285156,0.040230099111795425,0.00002136900002369657,"0",1,252.40965270996094,50,824120150,185.6009979248047,4.186800003051758,7.171800136566162,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2939489065015",true,64.5418489,false,"",0.10358063876628876,100,0.017150840795391756,"",2,false,1,19.44294548034668,17.490462556961962,60693.489062500186,"ZTF18absrlhv",2939489546215015000,2939489065015,252.4098281,"","ztf",0.07787299901247025,0.10889799892902374,4.257999897003174,0.10431399941444397,0.000010225099686067551,64.54180145263672,19.859800338745117,0.4015861749649048,30,824,17.687000274658203,26.24340057373047,0.02621069923043251,0.0000064087998907780275,"0",1,252.4095916748047,50,824120250,198.30099487304688,2.1219000816345215,11.05109977722168,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv2939489546215",true,64.5416961,false,"",0.08204525709152222,100,0.016905913091427312,"",2,false,1,19.123512268066406,17.408475147644992,60693.48954859981,"ZTF18absrlhv",2969402415015015000,2939489546215,252.4097281,"","ztf",0.08348199725151062,0.11170099675655365,3.872999906539917,0.10867500305175781,0.000011890600035258103,64.54183197021484,19.82539939880371,0.5334768891334534,30,825,17.659000396728516,26.10099983215332,0.027742700651288033,0.000007437699878209969,"0",1,252.40960693359375,62,825120262,177.76300048828125,2.128700017929077,9.230620384216309,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2921516655015",true,64.5418668,false,"",0.0785272866487503,100,0.026030809498059505,"",1,false,1,19.20560646057129,18.00677416639325,60675.516655100044,"ZTF18absrlhv",2939489065015015000,2921516655015,252.4097312,"","ztf",0.1024319976568222,0.11668000370264053,3.934999942779541,-0.025480400770902634,0.00003460549851297401,64.54180145263672,19.89109992980957,0.26528069376945496,30,824,18.444000244140625,26.21269989013672,0.03987240046262741,0.000017829399439506233,"0",1,252.40965270996094,50,824120150,180.62100219726562,3.538300037384033,6.384359836578369,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2736329226215",true,64.5417567,false,"",0.06427078694105148,100,0.014895563995760632,"",1,false,1,19.71013069152832,18.1227390270076,60490.329224499874,"ZTF18absrlhv",2758321955015015000,2736329226215,252.4097582,"","ztf",0.07216999679803848,0.09448300302028656,4.1579999923706055,-0.0614657998085022,0.000010286000360792968,64.54180908203125,20.626699447631836,0.2567233145236969,30,825,18.409000396728516,26.241600036621094,0.025701599195599556,0.000006370600203808863,"0",1,252.40963745117188,62,825120162,93.93710327148438,2.010999917984009,5.3424201011657715,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2763280856215",true,64.5417925,false,"",0.09311191737651825,100,0.016172468976390977,"",2,false,1,19.352432250976562,17.451859893228185,60517.280856499914,"ZTF18absrlhv",2792263285015015000,2763280856215,252.409825,"","ztf",0.07334300130605698,0.0957150012254715,3.872999906539917,0.09457769989967346,0.0000073563501246098895,64.54183197021484,20.02989959716797,0.3768896758556366,30,825,17.659000396728516,26.015499114990234,0.021804599091410637,0.000004608799827110488,"0",1,252.40960693359375,62,825120262,162.427001953125,1.891700029373169,8.058449745178223,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2749283865015",true,64.5417732,false,"",0.07158926129341125,100,0.011122882069159604,"",2,false,1,19.52524185180664,17.503665480617183,60503.28386570001,"ZTF18absrlhv",2767327255015015000,2749283865015,252.4098182,"","ztf",0.06941000372171402,0.08963699638843536,4.257999897003174,0.09286919981241226,0.000007516719961131457,64.54180145263672,20.20319938659668,0.3622814416885376,30,824,17.687000274658203,26.09749984741211,0.02229980006814003,0.0000047161001930362545,"0",1,252.4095916748047,50,824120250,173.9709930419922,1.7714999914169312,8.056010246276855,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv2761282016215",true,64.5418501,false,"",0.08897336572408676,100,0.015872148832136803,"",2,false,1,19.317222595214844,17.44566186425762,60515.28201390011,"ZTF18absrlhv",2790265346215015000,2761282016215,252.4097497,"","ztf",0.07498499751091003,0.09782300144433975,3.872999906539917,0.09262289851903915,0.000009676029549154919,64.54183197021484,19.947399139404297,0.23693370819091797,30,825,17.659000396728516,26.047100067138672,0.025068800896406174,0.000006037500043021282,"0",1,252.40960693359375,62,825120262,163.82699584960938,1.6542999744415283,9.970470428466797,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2723386116215",true,64.5418489,false,"",0.06619984656572342,100,0.016595563000660122,"",1,false,1,19.59781837463379,18.09565589332739,60477.386111100204,"ZTF18absrlhv",2748303926215015000,2723386116215,252.4097141,"","ztf",0.07187599688768387,0.09681999683380127,4.1579999923706055,-0.04851429909467697,0.000013056899661023635,64.54180908203125,20.59239959716797,0.18740151822566986,30,825,18.409000396728516,26.227800369262695,0.028781399130821228,0.000008011799764062744,"0",1,252.40963745117188,62,825120162,94.14250183105469,2.2511000633239746,5.108170032501221,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2745202545015",true,64.5417567,false,"",0.07310134172439575,100,0.018504122185063004,"",1,false,1,19.618755340576172,18.127113188747874,60499.2025462999,"ZTF18absrlhv",2758321955015015000,2745202545015,252.4097582,"","ztf",0.09441199898719788,0.10222700238227844,3.934999942779541,-0.04678869992494583,0.0000236431005760096,64.54180145263672,20.355499267578125,0.23637117445468903,30,824,18.444000244140625,26.276899337768555,0.03856290131807327,0.00001425319987902185,"0",1,252.40965270996094,50,824120150,195.093994140625,2.727799892425537,5.97337007522583,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2745306555015",true,64.5418133,false,"",0.059405505657196045,100,0.009315856357895487,"",2,false,1,19.51331329345703,17.501803509845523,60499.306550899986,"ZTF18absrlhv",2762264745015015000,2745306555015,252.4098333,"","ztf",0.07810299843549728,0.09573899954557419,4.257999897003174,0.08995229750871658,0.000008198109753720928,64.54180145263672,20.48080062866211,0.3737427294254303,30,824,17.687000274658203,26.22909927368164,0.023299600929021835,0.000005157699888513889,"0",1,252.4095916748047,50,824120250,196.64300537109375,1.8460999727249146,6.870019912719727,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv2737364065015",true,64.5417567,false,"",0.0893472358584404,100,0.01177866352086686,"",2,false,1,19.733474731445312,17.53351196716947,60491.364062500186,"ZTF18absrlhv",2758321955015015000,2737364065015,252.4097582,"","ztf",0.07287000119686127,0.09571299701929092,4.257999897003174,0.09888529777526855,0.000008270880243799184,64.54180145263672,20.254199981689453,0.30135759711265564,30,824,17.687000274658203,26.258699417114258,0.023464899510145187,0.000005230900114838732,"0",1,252.4095916748047,50,824120250,202.75900268554688,1.930799961090088,8.330719947814941,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv2767267635015",true,64.5417569,false,"",0.05883852764964104,100,0.010167373518408275,"",2,false,1,19.387157440185547,17.48102489498345,60521.26763889985,"ZTF18absrlhv",2767285236215015000,2767267635015,252.4097863,"","ztf",0.08855099976062775,0.10645300149917603,4.257999897003174,0.09835460036993027,0.000010799600204336457,64.54180145263672,20.413799285888672,0.3386080265045166,30,824,17.687000274658203,26.256200790405273,0.026950299739837646,0.000006804199983889703,"0",1,252.4095916748047,50,824120250,201.84100341796875,1.3890999555587769,8.593350410461426,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv2729386356215",true,64.5417851,false,"",0.21369756758213043,0.03631832292313737,0.04778559323490903,"",1,false,1,19.760452270507812,18.134195778279373,60483.386354200076,"ZTF18absrlhv",2753345316215015000,2729386356215,252.409704,"","ztf",0.08054699748754501,0.10538200289011002,4.1579999923706055,-0.04728899896144867,0.000047325000195996836,64.54180908203125,19.37459945678711,0.12570330500602722,30,825,18.409000396728516,26.236499786376953,0.040060099214315414,0.000022294800146482885,"0",1,252.40963745117188,62,825120162,92.81559753417969,2.6205999851226807,13.651800155639648,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2748303926215",true,64.5418119,false,"",0.07223117351531982,100,0.017752556227188434,"",1,false,1,19.626413345336914,18.10275391058604,60502.30392359989,"ZTF18absrlhv",2767267635015015000,2748303926215,252.409706,"","ztf",0.06970000267028809,0.09291200339794159,4.1579999923706055,-0.04540560021996498,0.000013404400306171738,64.54180908203125,20.343299865722656,0.10148146748542786,30,825,18.409000396728516,25.977800369262695,0.029161300510168076,0.000008285999683721457,"0",1,252.40963745117188,62,825120162,75.09490203857422,1.7513999938964844,5.871880054473877,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2751345985015",true,64.5418112,false,"",0.07014065235853195,100,0.016749048743616535,"",1,false,1,19.702707290649414,18.147758154784878,60505.34598380001,"ZTF18absrlhv",2774303515015015000,2751345985015,252.4098045,"","ztf",0.07181300222873688,0.0987979993224144,3.934999942779541,-0.0599077008664608,0.000016031599443522282,64.54180145263672,20.383899688720703,0.24382881820201874,30,824,18.444000244140625,26.180099487304688,0.032364800572395325,0.000009909200343827251,"0",1,252.40965270996094,50,824120150,176.63600158691406,1.5600999593734741,7.250619888305664,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2747275025015",true,64.5417964,false,"",0.06329993903636932,100,0.009818907105857491,"",2,false,1,19.527341842651367,17.503991491518867,60501.275023099966,"ZTF18absrlhv",2765243785015015000,2747275025015,252.4097827,"","ztf",0.08067499846220016,0.09754200279712677,4.257999897003174,0.08879929780960083,0.000008215830348490272,64.54180145263672,20.47879981994629,0.29346656799316406,30,824,17.687000274658203,26.228099822998047,0.023308200761675835,0.000005150299784872914,"0",1,252.4095916748047,50,824120250,195.75,1.4112000465393066,7.7006402015686035,0.2720000147819519,0.052000001072883606
